session_id,timestamp,focus_score,symmetry_score,au1_inner_brow_raise,au2_outer_brow_raise,au4_frown,au6_cheek_raise,au7_eye_squeeze,au9_nose_wrinkle,au10_upper_lip_raise,au12_smile,au14_dimpler,au15_mouth_down,au20_lip_stretcher,au23_lip_compression,au25_mouth_open,au26_jaw_drop,head_yaw,head_pitch,blink_rate_per_min,eye_closed_sec,psychological_signals,micro_expressions,emotion_vector,dominant_emotion,confidence,tension_level,left_iris_x,left_iris_y,right_iris_x,right_iris_y,gaze_direction_x,gaze_direction_y,gaze_deviation
20260127_172224,1769506232.145484,0.3,0.982,0.217,0.251,0.0,0.39,0.601,0.488,0.485,0.024,0.827,0.0,0.024,0.494,0.134,0.693,0.209,-0.999,5.0,0.0,"{'tension_score': 0.208, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.494, 'eye_closure': 0.0, 'expression_instability': 0.049, 'emotional_influence': 0.078}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.228, 'surprise': 0.228, 'disgust': 0.286, 'contempt': 0.0, 'anxiety': 0.259, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.286,low,0.372,0.407,0.471,0.4,0.02,-0.65,0.65
20260127_172224,1769506232.2359312,0.3,0.981,0.213,0.232,0.0,0.4,0.63,0.487,0.46,0.015,0.851,0.0,0.015,0.0,0.149,0.853,0.205,-0.998,5.0,0.0,"{'tension_score': 0.104, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.05, 'emotional_influence': 0.097}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.323, 'surprise': 0.323, 'disgust': 0.354, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.354,low,0.372,0.409,0.472,0.401,0.028,-0.643,0.643
20260127_172224,1769506232.3314252,0.3,0.982,0.209,0.24,0.0,0.399,0.633,0.487,0.463,0.024,0.819,0.0,0.024,0.452,0.148,0.717,0.201,-0.998,5.0,0.0,"{'tension_score': 0.192, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.452, 'eye_closure': 0.0, 'expression_instability': 0.05, 'emotional_influence': 0.071}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.238, 'surprise': 0.238, 'disgust': 0.291, 'contempt': 0.0, 'anxiety': 0.232, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.291,low,0.373,0.409,0.472,0.401,0.031,-0.644,0.645
20260127_172224,1769506232.4345326,0.3,0.981,0.224,0.241,0.0,0.387,0.646,0.486,0.449,0.024,0.813,0.0,0.024,0.743,0.122,0.753,0.204,-0.998,5.0,0.0,"{'tension_score': 0.31, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.743, 'eye_closure': 0.0, 'expression_instability': 0.051, 'emotional_influence': 0.117}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.194, 'surprise': 0.194, 'disgust': 0.223, 'contempt': 0.0, 'anxiety': 0.389, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.389,medium,0.374,0.41,0.472,0.403,0.025,-0.657,0.658
20260127_172224,1769506232.513801,0.3,0.979,0.213,0.245,0.0,0.39,0.653,0.486,0.445,0.027,0.807,0.0,0.027,0.676,0.127,0.762,0.202,-0.998,5.0,0.0,"{'tension_score': 0.284, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.676, 'eye_closure': 0.0, 'expression_instability': 0.051, 'emotional_influence': 0.107}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.204, 'surprise': 0.204, 'disgust': 0.234, 'contempt': 0.0, 'anxiety': 0.358, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.358,low,0.375,0.411,0.476,0.402,0.034,-0.652,0.653
20260127_172224,1769506232.5974197,0.3,0.98,0.217,0.247,0.0,0.391,0.638,0.485,0.448,0.029,0.783,0.0,0.029,0.645,0.148,0.697,0.201,-0.998,5.0,0.0,"{'tension_score': 0.274, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.645, 'eye_closure': 0.0, 'expression_instability': 0.051, 'emotional_influence': 0.105}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.203, 'surprise': 0.203, 'disgust': 0.245, 'contempt': 0.0, 'anxiety': 0.35, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.35,low,0.376,0.411,0.476,0.403,0.033,-0.656,0.657
20260127_172224,1769506232.6852252,0.3,0.98,0.211,0.242,0.0,0.395,0.638,0.486,0.444,0.029,0.794,0.0,0.029,0.648,0.128,0.753,0.204,-0.998,5.0,0.0,"{'tension_score': 0.273, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.648, 'eye_closure': 0.0, 'expression_instability': 0.052, 'emotional_influence': 0.104}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.207, 'surprise': 0.207, 'disgust': 0.24, 'contempt': 0.0, 'anxiety': 0.346, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.346,low,0.376,0.412,0.477,0.403,0.03,-0.65,0.65
20260127_172224,1769506232.7636235,0.3,0.98,0.216,0.248,0.0,0.385,0.639,0.486,0.454,0.042,0.788,0.0,0.042,0.699,0.158,0.67,0.2,-0.998,5.0,0.0,"{'tension_score': 0.296, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.699, 'eye_closure': 0.0, 'expression_instability': 0.052, 'emotional_influence': 0.114}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.191, 'surprise': 0.191, 'disgust': 0.238, 'contempt': 0.0, 'anxiety': 0.379, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.379,low,0.377,0.41,0.477,0.401,0.034,-0.658,0.659
20260127_172224,1769506232.8589668,0.3,0.983,0.215,0.246,0.0,0.383,0.634,0.487,0.457,0.041,0.784,0.0,0.041,0.797,0.126,0.558,0.209,-0.999,5.0,0.0,"{'tension_score': 0.338, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.797, 'eye_closure': 0.0, 'expression_instability': 0.052, 'emotional_influence': 0.131}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.166, 'surprise': 0.166, 'disgust': 0.231, 'contempt': 0.0, 'anxiety': 0.437, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.437,medium,0.377,0.41,0.475,0.402,0.017,-0.661,0.661
20260127_172224,1769506232.9717748,0.3,0.983,0.215,0.249,0.0,0.391,0.627,0.488,0.457,0.056,0.816,0.0,0.056,0.825,0.103,0.72,0.208,-0.999,5.0,0.0,"{'tension_score': 0.342, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.825, 'eye_closure': 0.0, 'expression_instability': 0.052, 'emotional_influence': 0.128}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.179, 'surprise': 0.179, 'disgust': 0.215, 'contempt': 0.0, 'anxiety': 0.426, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.426,medium,0.377,0.409,0.477,0.399,0.024,-0.653,0.654
20260127_172224,1769506233.0895138,0.3,0.981,0.206,0.233,0.0,0.398,0.624,0.488,0.462,0.07,0.826,0.0,0.07,0.579,0.114,0.657,0.204,-0.999,5.0,0.0,"{'tension_score': 0.249, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.579, 'eye_closure': 0.0, 'expression_instability': 0.052, 'emotional_influence': 0.096}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.206, 'surprise': 0.206, 'disgust': 0.268, 'contempt': 0.0, 'anxiety': 0.321, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.321,low,0.376,0.408,0.475,0.4,0.022,-0.642,0.643
20260127_172224,1769506233.1788602,0.3,0.979,0.209,0.238,0.0,0.378,0.621,0.487,0.46,0.083,0.803,0.0,0.083,0.773,0.142,0.65,0.209,-0.999,5.0,0.0,"{'tension_score': 0.326, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.773, 'eye_closure': 0.0, 'expression_instability': 0.052, 'emotional_influence': 0.125}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.177, 'surprise': 0.177, 'disgust': 0.229, 'contempt': 0.0, 'anxiety': 0.416, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.416,medium,0.374,0.408,0.474,0.397,0.013,-0.667,0.667
20260127_172224,1769506233.2812386,0.3,0.98,0.209,0.236,0.0,0.389,0.644,0.486,0.46,0.067,0.811,0.0,0.067,0.807,0.127,0.658,0.204,-0.998,5.0,0.0,"{'tension_score': 0.338, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.807, 'eye_closure': 0.0, 'expression_instability': 0.052, 'emotional_influence': 0.129}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.174, 'surprise': 0.174, 'disgust': 0.223, 'contempt': 0.0, 'anxiety': 0.429, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.429,medium,0.374,0.409,0.473,0.398,0.027,-0.655,0.656
20260127_172224,1769506233.3866496,0.3,0.977,0.212,0.233,0.0,0.385,0.661,0.487,0.46,0.068,0.786,0.0,0.068,0.807,0.123,0.654,0.207,-0.998,5.0,0.0,"{'tension_score': 0.338, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.807, 'eye_closure': 0.0, 'expression_instability': 0.051, 'emotional_influence': 0.129}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.173, 'surprise': 0.173, 'disgust': 0.223, 'contempt': 0.0, 'anxiety': 0.43, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.43,medium,0.371,0.409,0.469,0.397,0.01,-0.654,0.654
20260127_172224,1769506233.4910493,0.3,0.979,0.207,0.229,0.0,0.395,0.664,0.486,0.461,0.079,0.781,0.0,0.079,0.759,0.122,0.703,0.205,-0.998,5.0,0.0,"{'tension_score': 0.319, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.759, 'eye_closure': 0.0, 'expression_instability': 0.051, 'emotional_influence': 0.122}}","{'au7_eye_squeeze': {'intensity': 0.664, 'duration_frames': 2, 'onset_frame': 13}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.183, 'surprise': 0.183, 'disgust': 0.229, 'contempt': 0.0, 'anxiety': 0.405, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.405,medium,0.372,0.408,0.472,0.398,0.028,-0.647,0.647
20260127_172224,1769506233.5801864,0.3,0.979,0.214,0.226,0.0,0.394,0.641,0.486,0.46,0.078,0.787,0.0,0.078,0.786,0.127,0.739,0.205,-0.998,5.0,0.0,"{'tension_score': 0.327, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.786, 'eye_closure': 0.0, 'expression_instability': 0.051, 'emotional_influence': 0.123}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.184, 'surprise': 0.184, 'disgust': 0.221, 'contempt': 0.0, 'anxiety': 0.411, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.411,medium,0.373,0.409,0.473,0.398,0.033,-0.644,0.645
20260127_172224,1769506233.6631198,0.3,0.981,0.204,0.227,0.0,0.402,0.642,0.487,0.466,0.084,0.757,0.0,0.084,0.566,0.152,0.686,0.208,-0.998,5.0,0.0,"{'tension_score': 0.242, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.566, 'eye_closure': 0.0, 'expression_instability': 0.051, 'emotional_influence': 0.093}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.21, 'surprise': 0.21, 'disgust': 0.269, 'contempt': 0.0, 'anxiety': 0.31, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.31,low,0.373,0.408,0.474,0.398,0.028,-0.641,0.641
20260127_172224,1769506233.7444448,0.3,0.98,0.207,0.227,0.0,0.399,0.643,0.488,0.464,0.084,0.778,0.0,0.084,0.733,0.143,0.711,0.207,-0.998,5.0,0.0,"{'tension_score': 0.309, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.733, 'eye_closure': 0.0, 'expression_instability': 0.051, 'emotional_influence': 0.118}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.187, 'surprise': 0.187, 'disgust': 0.234, 'contempt': 0.0, 'anxiety': 0.392, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.392,medium,0.373,0.408,0.474,0.398,0.029,-0.635,0.636
20260127_172224,1769506233.8360655,0.3,0.979,0.209,0.229,0.0,0.392,0.654,0.487,0.458,0.07,0.788,0.0,0.07,0.816,0.138,0.739,0.205,-0.998,5.0,0.0,"{'tension_score': 0.339, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.816, 'eye_closure': 0.0, 'expression_instability': 0.051, 'emotional_influence': 0.127}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.18, 'surprise': 0.18, 'disgust': 0.217, 'contempt': 0.0, 'anxiety': 0.424, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.424,medium,0.373,0.408,0.473,0.398,0.026,-0.643,0.643
20260127_172224,1769506233.9188426,0.3,0.979,0.204,0.225,0.0,0.394,0.662,0.487,0.453,0.074,0.809,0.0,0.074,0.738,0.137,0.731,0.206,-0.998,5.0,0.0,"{'tension_score': 0.31, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.738, 'eye_closure': 0.0, 'expression_instability': 0.051, 'emotional_influence': 0.118}}","{'au7_eye_squeeze': {'intensity': 0.662, 'duration_frames': 3, 'onset_frame': 12}}","{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.189, 'surprise': 0.189, 'disgust': 0.229, 'contempt': 0.0, 'anxiety': 0.393, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.393,medium,0.374,0.409,0.473,0.398,0.026,-0.644,0.644
20260127_172224,1769506234.0149436,0.3,0.98,0.198,0.223,0.0,0.397,0.649,0.486,0.43,0.064,0.802,0.0,0.064,0.606,0.092,0.539,0.199,-0.998,5.0,0.0,"{'tension_score': 0.266, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.606, 'eye_closure': 0.0, 'expression_instability': 0.051, 'emotional_influence': 0.107}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.187, 'surprise': 0.187, 'disgust': 0.268, 'contempt': 0.0, 'anxiety': 0.357, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.357,low,0.37,0.416,0.473,0.406,0.023,-0.636,0.637
20260127_172224,1769506234.0939732,0.3,0.983,0.201,0.231,0.0,0.41,0.627,0.485,0.428,0.057,0.776,0.0,0.057,0.749,0.086,0.577,0.199,-0.998,5.0,0.0,"{'tension_score': 0.321, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.749, 'eye_closure': 0.0, 'expression_instability': 0.051, 'emotional_influence': 0.127}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.172, 'surprise': 0.172, 'disgust': 0.234, 'contempt': 0.0, 'anxiety': 0.422, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.422,medium,0.37,0.417,0.473,0.409,0.019,-0.635,0.635
20260127_172224,1769506234.1898408,0.3,0.984,0.207,0.237,0.0,0.411,0.59,0.486,0.426,0.054,0.794,0.0,0.054,0.683,0.1,0.582,0.195,-0.998,5.0,0.0,"{'tension_score': 0.295, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.683, 'eye_closure': 0.0, 'expression_instability': 0.051, 'emotional_influence': 0.117}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.183, 'surprise': 0.183, 'disgust': 0.244, 'contempt': 0.0, 'anxiety': 0.389, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.389,low,0.37,0.417,0.471,0.409,0.018,-0.634,0.635
20260127_172224,1769506234.2676952,0.3,0.98,0.205,0.232,0.0,0.395,0.606,0.486,0.421,0.058,0.832,0.0,0.058,0.718,0.103,0.595,0.198,-0.998,5.0,0.0,"{'tension_score': 0.309, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.718, 'eye_closure': 0.0, 'expression_instability': 0.051, 'emotional_influence': 0.122}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.179, 'surprise': 0.179, 'disgust': 0.236, 'contempt': 0.0, 'anxiety': 0.405, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.405,medium,0.37,0.416,0.472,0.406,0.016,-0.648,0.648
20260127_172224,1769506234.3636503,0.3,0.983,0.202,0.238,0.0,0.399,0.611,0.484,0.426,0.059,0.739,0.0,0.059,0.701,0.114,0.554,0.196,-0.998,5.0,0.0,"{'tension_score': 0.303, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.701, 'eye_closure': 0.0, 'expression_instability': 0.051, 'emotional_influence': 0.121}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.177, 'surprise': 0.177, 'disgust': 0.244, 'contempt': 0.0, 'anxiety': 0.402, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.402,medium,0.37,0.417,0.473,0.407,0.019,-0.651,0.651
20260127_172224,1769506234.4457228,0.3,0.982,0.207,0.236,0.0,0.384,0.64,0.484,0.429,0.054,0.767,0.0,0.054,0.66,0.111,0.554,0.192,-0.998,5.0,0.0,"{'tension_score': 0.287, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.66, 'eye_closure': 0.0, 'expression_instability': 0.05, 'emotional_influence': 0.114}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.184, 'surprise': 0.184, 'disgust': 0.252, 'contempt': 0.0, 'anxiety': 0.381, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.381,low,0.373,0.413,0.476,0.402,0.046,-0.666,0.667
20260127_172224,1769506234.5399349,0.3,0.982,0.206,0.234,0.0,0.392,0.631,0.485,0.43,0.053,0.763,0.0,0.053,0.645,0.11,0.579,0.196,-0.998,5.0,0.0,"{'tension_score': 0.28, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.645, 'eye_closure': 0.0, 'expression_instability': 0.049, 'emotional_influence': 0.111}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.188, 'surprise': 0.188, 'disgust': 0.254, 'contempt': 0.0, 'anxiety': 0.37, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.37,low,0.373,0.413,0.479,0.403,0.045,-0.654,0.655
20260127_172224,1769506234.6267047,0.3,0.981,0.206,0.236,0.0,0.388,0.634,0.485,0.432,0.063,0.776,0.0,0.063,0.844,0.136,0.672,0.198,-0.998,5.0,0.0,"{'tension_score': 0.352, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.844, 'eye_closure': 0.0, 'expression_instability': 0.049, 'emotional_influence': 0.134}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.171, 'surprise': 0.171, 'disgust': 0.212, 'contempt': 0.0, 'anxiety': 0.446, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.446,medium,0.374,0.411,0.476,0.402,0.034,-0.662,0.663
20260127_172224,1769506234.720939,0.3,0.983,0.205,0.237,0.0,0.393,0.647,0.485,0.432,0.056,0.794,0.0,0.056,0.816,0.112,0.667,0.198,-0.998,5.0,0.0,"{'tension_score': 0.342, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.816, 'eye_closure': 0.0, 'expression_instability': 0.048, 'emotional_influence': 0.13}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.174, 'surprise': 0.174, 'disgust': 0.216, 'contempt': 0.0, 'anxiety': 0.435, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.435,medium,0.374,0.411,0.478,0.404,0.042,-0.653,0.655
20260127_172224,1769506234.8023243,0.3,0.98,0.216,0.236,0.0,0.386,0.607,0.485,0.429,0.049,0.794,0.0,0.049,0.757,0.108,0.657,0.196,-0.998,5.0,0.0,"{'tension_score': 0.32, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.757, 'eye_closure': 0.0, 'expression_instability': 0.047, 'emotional_influence': 0.123}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.182, 'surprise': 0.182, 'disgust': 0.225, 'contempt': 0.0, 'anxiety': 0.411, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.411,medium,0.373,0.412,0.477,0.401,0.039,-0.665,0.666
20260127_172224,1769506234.891905,0.3,0.98,0.202,0.234,0.0,0.386,0.612,0.485,0.43,0.063,0.774,0.0,0.063,0.782,0.137,0.637,0.2,-0.998,5.0,0.0,"{'tension_score': 0.331, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.782, 'eye_closure': 0.0, 'expression_instability': 0.047, 'emotional_influence': 0.128}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.175, 'surprise': 0.175, 'disgust': 0.223, 'contempt': 0.0, 'anxiety': 0.427, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.427,medium,0.373,0.412,0.477,0.403,0.035,-0.667,0.668
20260127_172224,1769506234.9893224,0.3,0.982,0.204,0.239,0.0,0.392,0.604,0.483,0.426,0.058,0.77,0.0,0.058,0.773,0.122,0.63,0.19,-0.998,5.0,0.0,"{'tension_score': 0.327, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.773, 'eye_closure': 0.0, 'expression_instability': 0.046, 'emotional_influence': 0.127}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.176, 'surprise': 0.176, 'disgust': 0.224, 'contempt': 0.0, 'anxiety': 0.423, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.423,medium,0.373,0.413,0.477,0.405,0.044,-0.665,0.666
